ID;SENSOR;YEAR;MONTH;DAY;DATE;JULIAN;COUNT;NA;SUM;MEAN;MAX;MIN;MEDIAN;RANGE;VAR_S; SD_M ;9003;9009;10262;11118;11147;11155;16261;16338;16351;16381;16404;16426;16460
LT05_199034_19900109;LT05;1990;1;9;09/01/1990;8;13;0;1,879820364;0,144601566;0,435391814;0,027797723;0,095542759;0,40759409;0,01748623;0,132235509;0,150084317;0,288699836;0,027797723;0,435391814;0,182902589;0,341117591;0,095542759;0,044182412;0,037753928;0,123864979;0,055483535;0,047425151;0,049573731
LT05_199034_19900125;LT05;1990;1;25;25/01/1990;24;13;0;6,246763125;0,48052024;0,791724503;0,146545991;0,46486485;0,645178512;0,029711214;0,172369413;0,791724503;0,697475195;0,46486485;0,461258441;0,286602587;0,315375984;0,146545991;0,523565948;0,620059013;0,436145812;0,584863663;0,443478256;0,474802881
LT05_199034_19900210;LT05;1990;2;10;10/02/1990;40;13;0;3,145366468;0,241951267;0,390266299;0,090194538;0,259634882;0,300071761;0,008884059;0,094255285;0,090194538;0,101659752;0,211486056;0,184357539;0,183590338;0,259634882;0,26733923;0,27385658;0,390266299;0,357723564;0,174361765;0,312064976;0,338830948
LT05_199034_19900226;LT05;1990;2;26;26/02/1990;56;13;0;5,885071009;0,45269777;0,577783108;0,319859415;0,461126864;0,257923692;0,00783182;0,08849757;0,577783108;0,554713786;0,4144454;0,367218286;0,329153597;0,319859415;0,367941082;0,43155694;0,55232197;0,524450719;0,479112953;0,505386889;0,461126864
LT05_199034_19900314;LT05;1990;3;14;14/03/1990;72;12;1;3,044792868;0,253732739;0,547833562;0;0,317830741;0,547833562;0,045158229;0,212504656;0,472795904;0,385326415;0,427261353;0;0,25643301;0,012915608;0,379228473;0,438654363;0,001085776;0,012315005;0,110943399;0,547833562;
LT05_199034_19900415;LT05;1990;4;15;15/04/1990;104;13;0;6,57833755;0,506025965;0,781172752;0,394957989;0,492175013;0,386214763;0,010860484;0,104213648;0,781172752;0,528396189;0,522765577;0,40522036;0,466288149;0,404002488;0,394957989;0,4375;0,568083823;0,560881317;0,446827143;0,57006675;0,492175013
LT05_199034_19900517;LT05;1990;5;17;17/05/1990;136;13;0;6,2047939;0,477291838;0,754826725;0,341509432;0,440677971;0,413317293;0,011783437;0,108551541;0,754826725;0,411037117;0,504318416;0,427580893;0,440677971;0,391439199;0,341509432;0,437391609;0,567971289;0,554522693;0,383623958;0,542168677;0,447725922
LT05_199034_19900602;LT05;1990;6;2;02/06/1990;152;13;0;3,236629322;0,248971486;0,408151865;0,107886799;0,199216843;0,300265066;0,012149993;0,110227008;0,199216843;0,193612769;0,408151865;0,107886799;0,374395519;0,178286508;0,154251665;0,233881161;0,393012106;0,12060716;0,273469388;0,194879085;0,404978454
LT05_199034_19900618;LT05;1990;6;18;18/06/1990;168;13;0;5,850134403;0,450010339;0,607806683;0,34055829;0,433677733;0,267248392;0,006868363;0,082875588;0,607806683;0,376881987;0,453869551;0,34055829;0,435818136;0,414070904;0,365162045;0,411220729;0,558847725;0,555080235;0,390152812;0,506987572;0,433677733
LT05_199034_19900704;LT05;1990;7;4;04/07/1990;184;13;0;3,765732229;0,28967171;0,428999633;0,099079043;0,262690365;0,32992059;0,011386933;0,106709572;0,34912461;0,258204013;0,400892287;0,253636599;0,257900566;0,15018706;0,346883476;0,413470238;0,099079043;0,166695997;0,377968341;0,428999633;0,262690365
LT05_199034_19900720;LT05;1990;7;20;20/07/1990;200;13;0;5,002362311;0,384797101;0,507069409;0,302441746;0,36447978;0,204627663;0,005426635;0,073665698;0,455035537;0,33316952;0,368094355;0,304260314;0,350074738;0,307453424;0,302441746;0,426983625;0,489407361;0,507069409;0,36447978;0,461769104;0,332123399
LT05_199034_19900805;LT05;1990;8;5;05/08/1990;216;13;0;4,134530883;0,318040837;0,458019376;0,043642547;0,355321318;0,414376829;0,016949608;0,13019066;0,410647333;0,405417413;0,354466856;0,128816083;0,342063248;0,137735844;0,30638063;0,401281655;0,458019376;0,043642547;0,355321318;0,42419824;0,366540343
LT05_199034_19900821;LT05;1990;8;21;21/08/1990;232;13;0;4,343773037;0,334136387;0,493226588;0,158844158;0,325286657;0,33438243;0,012289009;0,110855801;0,3837789;0,190433487;0,412962347;0,312520534;0,35517773;0,30002448;0,325286657;0,158844158;0,485133022;0,493226588;0,258373201;0,459326774;0,20868516
LT05_199034_19900906;LT05;1990;9;6;06/09/1990;248;13;0;5,368442208;0,412957093;0,509392262;0,287156492;0,4297221;0,222235769;0,005826032;0,076328445;0,509392262;0,485894948;0,38343671;0,292138934;0,389779925;0,287156492;0,345923841;0,43346253;0,47903505;0,493386239;0,4297221;0,48015365;0,358959526
LT05_199034_19900922;LT05;1990;9;22;22/09/1990;264;13;0;6,02616927;0,463551482;0,628571451;0,256453425;0,478373706;0,372118026;0,011701926;0,108175442;0,61371237;0,628571451;0,495238096;0,317593306;0,461736888;0,256453425;0,37860465;0,42992723;0,488271594;0,504442275;0,478373706;0,568867505;0,404376775
LT05_199034_19901024;LT05;1990;10;24;24/10/1990;296;13;0;6,981743157;0,537057166;0,767400384;0,322772264;0,513096035;0,444628119;0,015902113;0,126103582;0,767400384;0,474428713;0,506493509;0,435714275;0,393643022;0,322772264;0,45846644;0,535531163;0,643710494;0,607613444;0,693904042;0,628969371;0,513096035
LT05_199034_19901109;LT05;1990;11;9;09/11/1990;312;12;1;1,601144684;0,133428724;0,484046906;0,021085;0,079255264;0,462961907;0,020719132;0,143941417;0,150188252;0,090690404;;0,049848944;0,351826787;0,021085;0,02687747;0,176782757;0,066132858;0,025154777;0,089532293;0,068978235;0,484046906
LT05_199034_19901125;LT05;1990;11;25;25/11/1990;328;13;0;0,604841296;0,046526254;0,14745684;0,017262809;0,041744906;0,130194031;0,001146278;0,033856731;0,041835036;0,055630274;0,017262809;0,067137808;0,041744906;0,049157139;0,033205502;0,021508589;0,14745684;0,052215405;0,031004302;0,023971055;0,022711631
LT05_199034_19901227;LT05;1990;12;27;27/12/1990;360;13;0;4,590364784;0,353104983;0,755191267;0,174508914;0,326885372;0,580682352;0,022660271;0,15053329;0,755191267;0,489296645;0,283969462;0,423714042;0,228341579;0,31282559;0,174508914;0,329959512;0,326885372;0,257182896;0,355507553;0,428972304;0,224009648
LT05_199034_19910128;LT05;1991;1;28;28/01/1991;27;13;0;3,72950843;0,286885264;0,635110855;0,08185143;0,255994827;0,553259425;0,027620444;0,166193995;0,635110855;0,53036648;0,08185143;0,392787516;0,351787776;0,289756656;0,099703163;0,236401677;0,197833151;0,255994827;0,226877153;0,344299495;0,086738251
LT05_199034_19910301;LT05;1991;3;1;01/03/1991;59;11;2;0,201740931;0,018340085;0,050495841;0,001292247;0,010418976;0,049203594;0,000339854;0,018435122;;;0,003115265;0,049420737;0,023490639;0,03446959;0,002646169;0,010418976;0,050495841;0,008370111;0,001292247;0,007152483;0,010868874
LT05_199034_19910317;LT05;1991;3;17;17/03/1991;75;13;0;5,128356528;0,394488964;0,763176918;0,020794224;0,381070971;0,742382694;0,040957191;0,202378831;0,763176918;0,662144423;0,317737132;0,337644339;0,020794224;0,272615761;0,381070971;0,496725261;0,200722784;0,464064717;0,574338973;0,426893353;0,210427672
LT05_199034_19910402;LT05;1991;4;2;02/04/1991;91;13;0;6,253048748;0,48100375;0,687096775;0,301790267;0,493589729;0,385306507;0,010199314;0,100991654;0,687096775;0,518958926;0,46724546;0,362578332;0,427897841;0,301790267;0,381381392;0,493589729;0,526888788;0,5527426;0,557289541;0,542924345;0,432664752
LT05_199034_19910418;LT05;1991;4;18;18/04/1991;107;13;0;2,586054029;0,198927233;0,766101003;0,016838513;0,09968438;0,749262489;0,051973044;0,227975972;0,766101003;0,339412808;0,016838513;0,047984645;0,324083239;0,047278635;0,172658235;0,040098201;0,509769082;0,09968438;0,024662634;0,147842497;0,049640156
LT05_199034_19910520;LT05;1991;5;20;20/05/1991;139;13;0;5,717695057;0,439822697;0,581280768;0,31741336;0,43856144;0,263867408;0,007070126;0,084084039;0,581280768;0,31741336;0,414514989;0,35246563;0,433687001;0,323398858;0,379657596;0,43856144;0,478007585;0,53556186;0,464247584;0,55436033;0,444538057
LT05_199034_19910605;LT05;1991;6;5;05/06/1991;155;13;0;5,993754953;0,461058073;0,626020133;0,331094682;0,436521739;0,294925451;0,008556385;0,092500731;0,626020133;0,359528482;0,44155845;0,366146445;0,416558027;0,331094682;0,417748153;0,428093642;0,515685201;0,571740687;0,490804195;0,592255116;0,436521739
LT05_199034_19910621;LT05;1991;6;21;21/06/1991;171;13;0;5,919935316;0,45537964;0,64083457;0,29187873;0,426694334;0,34895584;0,01058536;0,102885179;0,64083457;0,29187873;0,426694334;0,372332007;0,400185704;0,366459638;0,396179914;0,451368272;0,539426506;0,594045043;0,451755881;0,579111457;0,40966326
LT05_199034_19910707;LT05;1991;7;7;07/07/1991;187;13;0;5,585005552;0,429615812;0,624015749;0,305754036;0,416755795;0,318261713;0,010639725;0,103149044;0,624015749;0,315328121;0,396931291;0,305754036;0,420308083;0,324332625;0,354896665;0,422266126;0,497310221;0,570763171;0,416755795;0,557507992;0,378835678
LT05_199034_19910723;LT05;1991;7;23;23/07/1991;203;13;0;5,588692307;0,429899408;0,589141607;0,295419335;0,405042022;0,293722272;0,010252559;0,101254923;0,589141607;0,295419335;0,405042022;0,313275665;0,364069939;0,310043663;0,381929547;0,468739659;0,499417245;0,562073648;0,451899171;0,56386292;0,383777887
LT05_199034_19910808;LT05;1991;8;8;08/08/1991;219;13;0;5,780282974;0,444637152;0,574111342;0,32255581;0,433949351;0,251555532;0,008215725;0,090640635;0,559502661;0,396184564;0,433949351;0,32255581;0,35956493;0,33706212;0,387332529;0,44498226;0,513864279;0,574111342;0,513005793;0,565285981;0,372881353
LT05_199034_19910824;LT05;1991;8;24;24/08/1991;235;13;0;5,485957175;0,421996706;0,537129521;0,274473578;0,431016028;0,262655944;0,00566467;0,075263999;0,42524752;0,413598955;0,431016028;0,274473578;0,348469198;0,349163532;0,360730588;0,450462341;0,486883819;0,537129521;0,43966502;0,535399914;0,433717161
LT05_199034_19910909;LT05;1991;9;9;09/09/1991;251;13;0;5,98459366;0,460353358;0,603812695;0,319004536;0,457956463;0,284808159;0,007293669;0,085402982;0,442497253;0,449654847;0,435003638;0,344785273;0,347790509;0,319004536;0,457956463;0,508394063;0,549008191;0,538208187;0,520031393;0,603812695;0,468446612
LT05_199034_19910925;LT05;1991;9;25;25/09/1991;267;13;0;6,018015146;0,462924242;0,616355956;0,295223951;0,481065929;0,321132004;0,010681361;0,103350671;0,616355956;0,481065929;0,484276742;0,353926301;0,403007507;0,305497915;0,426716775;0,458265126;0,536760628;0,586659074;0,295223951;0,573541522;0,496717721
LT05_199034_19911011;LT05;1991;10;11;11/10/1991;283;13;0;2,912238352;0,224018335;0,403083712;0,090857469;0,18949537;0,312226243;0,010444318;0,102197447;0,394486219;0,338787287;0,168041244;0,090857469;0,250162452;0,130367503;0,132548228;0,403083712;0,156645566;0,203463197;0,171575248;0,18949537;0,282724857
LT05_199034_19911027;LT05;1991;10;27;27/10/1991;299;13;0;6,572761357;0,505597027;0,664447427;0,309402615;0,513102949;0,355044812;0,016090474;0,126848231;0,639024377;0,470516711;0,451465189;0,334751785;0,312941164;0,309402615;0,487993151;0,529583633;0,664447427;0,594785869;0,627313316;0,637433171;0,513102949
LT05_199034_19911112;LT05;1991;11;12;12/11/1991;315;13;0;6,233598113;0,479507547;0,627213418;0,275898516;0,516069055;0,351314902;0,011329094;0,106438219;0,627213418;0,516069055;0,413894743;0,38791424;0,275898516;0,31664446;0,437611103;0,521027267;0,531952679;0,583769619;0,527733743;0,589367568;0,5045017
LT05_199034_19911128;LT05;1991;11;28;28/11/1991;331;13;0;3,504479311;0,269575332;0,501523137;0,034718636;0,314222723;0,466804501;0,029760763;0,172513082;0,034718636;0,035754014;0,080171183;0,334262818;0,146464646;0,292171478;0,314222723;0,389268279;0,481519252;0,501523137;0,077381477;0,386268646;0,430753022
LT05_199034_19911230;LT05;1991;12;30;30/12/1991;363;13;0;4,692621008;0,360970847;0,651896715;0,040214479;0,40227136;0,611682236;0,046453506;0,215530754;0,07367973;0,10704349;0,089807555;0,369894981;0,040214479;0,32594353;0,452493638;0,535322785;0,589728296;0,651896715;0,40227136;0,53018868;0,524135768
LT05_199034_19920115;LT05;1992;1;15;15/01/1992;14;13;0;2,650158114;0,203858316;0,382049233;0,007748125;0,236774191;0,374301108;0,019222148;0,138643962;0,01107185;0,015862597;0,236774191;0,055409633;0,007748125;0,185726956;0,264539212;0,344782025;0,370802909;0,382049233;0,211738482;0,261041522;0,302611381
LT05_199034_19920131;LT05;1992;1;31;31/01/1992;30;13;0;2,682514288;0,206347253;0,546175659;0,024257738;0,192900196;0,521917921;0,025660767;0,160189784;0,546175659;0,506605566;0,075671948;0,250681192;0,214423075;0,209335551;0,089896582;0,192900196;0,040395577;0,228709564;0,118033588;0,185428053;0,024257738
LT05_199034_19920216;LT05;1992;2;16;16/02/1992;46;13;0;2,610272698;0,200790208;0,411167502;0,058804832;0,203751072;0,35236267;0,011812155;0,108683737;0,411167502;0,372834384;0,138987422;0,272108853;0,211964339;0,255838364;0,068767905;0,154096425;0,203751072;0,20446457;0,058804832;0,075577766;0,181909263
LT05_199034_19920319;LT05;1992;3;19;19/03/1992;78;13;0;2,851621909;0,219355531;0,461715966;0,013073197;0,274788618;0,44864277;0,023531473;0,153399715;0,461715966;0,419719577;0,312146902;0,013073197;0,048776735;0,017385058;0,178098202;0,296230853;0,274788618;0,0259366;0,315677315;0,200163737;0,28790915
LT05_199034_19920404;LT05;1992;4;4;04/04/1992;94;9;4;0,821804748;0,091311639;0,353328168;0,002965013;0,015673442;0,350363156;0,017035134;0,130518711;0,2617625;0,353328168;0,010041601;0,014594867;0,129608288;0,020242915;0,002965013;;0,013587954;0,015673442;;;
LT05_199034_19920420;LT05;1992;4;20;20/04/1992;110;13;0;5,714515567;0,439578121;0,687165797;0,280517876;0,430274934;0,406647921;0,011089513;0,105306756;0,687165797;0,335636944;0,430941224;0,360124856;0,383912891;0,280517876;0,382411718;0,430274934;0,505389214;0,532318115;0,486177653;0,511127889;0,388516456
LT05_199034_19920506;LT05;1992;5;6;06/05/1992;126;13;0;2,150841609;0,165449355;0,388468266;0,041104618;0,148957059;0,347363647;0,012246303;0,110663016;0,244349122;0,295662105;0,388468266;0,269922882;0,148957059;0,226224512;0,07834442;0,158754468;0,065266624;0,045263063;0,121161073;0,067363396;0,041104618
LT05_199034_19920522;LT05;1992;5;22;22/05/1992;142;13;0;3,220693696;0,247745669;0,479043603;0,035104495;0,301136374;0,443939108;0,024557715;0,156709014;0,035104495;0,073326521;0,399687976;0,328484863;0,106130861;0,301136374;0,372610629;0,38026607;0,400225997;0,479043603;0,078061752;0,10452494;0,162089616
LT05_199034_19920607;LT05;1992;6;7;07/06/1992;158;13;0;5,491616115;0,422432009;0,631590486;0,245439067;0,418925822;0,386151418;0,009435214;0,097135029;0,631590486;0,35049504;0,392332256;0,245439067;0,377267241;0,317327768;0,399940521;0,421778679;0,479307741;0,512480736;0,439714015;0,505016744;0,418925822
LT05_199034_19920623;LT05;1992;6;23;23/06/1992;174;13;0;3,903512124;0,300270163;0,628322661;0,042505246;0,315392196;0,585817415;0,027863821;0,166924598;0,628322661;0,411225051;0,348402649;0,315392196;0,323174596;0,292823195;0,100248292;0,109126098;0,1854496;0,5;0,407610565;0,239231974;0,042505246
LT05_199034_19920709;LT05;1992;7;9;09/07/1992;190;11;2;2,585627642;0,235057058;0,602964282;0;0,218045115;0,602964282;0,031891698;0,178582469;0,602964282;0,385472268;0,111779749;0,31912443;0,366297245;0,058252428;0,218045115;0;0,076475553;0,291566253;;;0,155650318
LT05_199034_19920725;LT05;1992;7;25;25/07/1992;206;13;0;5,819262743;0,447635596;0,575541258;0,36016801;0,426415086;0,215373248;0,00478735;0,069190676;0,575541258;0,426415086;0,395412534;0,36016801;0,369119048;0,406385273;0,406704605;0,444478244;0,490544409;0,549803436;0,448396087;0,532841325;0,41345343
LT05_199034_19920810;LT05;1992;8;10;10/08/1992;222;13;0;5,905319005;0,454255308;0,595691383;0,34194243;0,436003536;0,253748953;0,008190791;0,09050299;0,595691383;0,365030676;0,417758375;0,349557519;0,36446768;0,34194243;0,410560012;0,481168836;0,545859277;0,587747753;0,465562671;0,543968856;0,436003536
LT05_199034_19920911;LT05;1992;9;11;11/09/1992;254;13;0;5,597869754;0,430605366;0,564163387;0,30355379;0,443458974;0,260609597;0,006947247;0,083350146;0,564163387;0,30355379;0,443458974;0,336376399;0,320846349;0,349453986;0,417962551;0,453674108;0,527367532;0,513089001;0,462289959;0,490639627;0,414994091
LT05_199034_19920927;LT05;1992;9;27;27/09/1992;270;13;0;5,95836997;0,458336152;0,61949861;0,282434881;0,467912763;0,33706373;0,009465212;0,097289322;0,61949861;0,369907647;0,43778801;0,34644261;0,368637115;0,282434881;0,431051761;0,48788473;0,569141209;0,531439543;0,514864266;0,531366825;0,467912763
LT05_199034_19921013;LT05;1992;10;13;13/10/1992;286;13;0;5,899032414;0,453771724;0,586250365;0,270959258;0,46799615;0,315291107;0,009797931;0,098984496;0,540974557;0,379044682;0,417564213;0,357245326;0,319347322;0,270959258;0,455497384;0,479787946;0,586250365;0,548302889;0,51932472;0,556737602;0,46799615
LT05_199034_19921029;LT05;1992;10;29;29/10/1992;302;13;0;5,224730283;0,401902329;0,599507093;0,198013663;0,374244988;0,40149343;0,013417141;0,115832382;0,366145521;0,198013663;0,341137111;0,288571417;0,323045254;0,311050147;0,410126597;0,549618304;0,374244988;0,599507093;0,451752275;0,532122314;0,479395598
LT05_199034_19921114;LT05;1992;11;14;14/11/1992;318;13;0;6,702133536;0,515548734;0,700806975;0,300319493;0,520749688;0,400487483;0,014670712;0,121122713;0,700806975;0,602474451;0,475409836;0,421746284;0,304552585;0,300319493;0,483564645;0,520749688;0,65020448;0,561234057;0,553754747;0,616387308;0,510928988
LT05_199034_19921130;LT05;1992;11;30;30/11/1992;334;13;0;6,808062911;0,523697147;0,650812745;0,292328954;0,546615601;0,358483791;0,013190109;0,114848199;0,633492231;0,595323324;0,481033534;0,41545704;0,292328954;0,326717556;0,532056034;0,568614364;0,650812745;0,623853207;0,546615601;0,602288961;0,539469361
LT05_199034_19921216;LT05;1992;12;16;16/12/1992;350;13;0;2,715133442;0,208856419;0,344360888;0,01979848;0,255793214;0,324562408;0,013151172;0,114678561;0,217649743;0,183029771;0,29208079;0,290988475;0,043436602;0,27771157;0,255793214;0,026646992;0,163318783;0,339141667;0,344360888;0,261176467;0,01979848
LT05_199034_19930101;LT05;1993;1;1;01/01/1993;0;13;0;6,574082404;0,505698646;0,648792744;0,301369876;0,516827703;0,347422868;0,011010162;0,104929321;0,648792744;0,625746906;0,429494083;0,447413802;0,301369876;0,3541722;0,507036924;0,527259707;0,579459488;0,622026742;0,463931173;0,550551057;0,516827703
LT05_199034_19930117;LT05;1993;1;17;17/01/1993;16;13;0;5,16235364;0,397104126;0,586077154;0,028405203;0,483606547;0,557671951;0,047305276;0,217497762;0,042757314;0,028405203;0,45142296;0,432848603;0,037311386;0,331493109;0,516768813;0,566188216;0,558528423;0,581658304;0,483606547;0,586077154;0,545287609
LT05_199034_19930218;LT05;1993;2;18;18/02/1993;48;13;0;4,28961014;0,329970011;0,627846122;0,118761458;0,315294117;0,509084664;0,022555013;0,150183266;0,619430721;0,627846122;0,278897136;0,396351576;0,324403018;0,321478963;0,118761458;0,305179566;0,255080998;0,269943357;0,315294117;0,317269087;0,139674023
LT05_199034_19930306;LT05;1993;3;6;06/03/1993;64;11;2;0,159920235;0,014538203;0,042526398;0,00370472;0,009950249;0,038821678;0,000175899;0,013262704;;;0,042526398;0,007189898;0,018567638;0,012796636;0,00370472;0,03709311;0,003852504;0,010322141;0,009950249;0,009006111;0,004910829
LT05_199034_19930407;LT05;1993;4;7;07/04/1993;96;13;0;6,592884153;0,507144935;0,719434321;0,348682225;0,498992622;0,370752096;0,010128666;0,100641275;0,719434321;0,643514633;0,443579763;0,377600014;0,445974141;0,348682225;0,498992622;0,491019994;0,543656826;0,546702385;0,524951637;0,552601576;0,456174016
LT05_199034_19930423;LT05;1993;4;23;23/04/1993;112;13;0;6,38206923;0,490928402;0,67130667;0,338308454;0,497925311;0,332998216;0,008651163;0,093011627;0,67130667;0,561217904;0,441199064;0,349230766;0,431739956;0,338308454;0,431515962;0,497925311;0,568004966;0,526027381;0,520511866;0,563554585;0,481526345
LT05_199034_19930509;LT05;1993;5;9;09/05/1993;128;8;5;0,447650406;0,055956301;0,197239608;0;0,020152909;0,197239608;0,006828634;0,082635548;0,197239608;0,179146603;0;;0,026541512;0,013764306;0;;0,030958377;;0;;
LT05_199034_19930525;LT05;1993;5;25;25/05/1993;144;11;2;3,665839426;0,33325813;0,515492976;0,090828337;0,390350878;0,424664639;0,014991616;0,122440256;0,515492976;0,403445959;0,327783555;0,176848873;0,343422592;;0,090828337;0,390491039;0,403192222;;0,401658773;0,390350878;0,222324222
LT05_199034_19930610;LT05;1993;6;10;10/06/1993;160;13;0;6,235636055;0,479664312;0,650472045;0,355086386;0,456267774;0,295385659;0,00847636;0,09206715;0,650472045;0,398414284;0,355086386;0,396294951;0,456267774;0,448437035;0,4907749;0,481812775;0,576749444;0,620013058;0,443668127;0,531386375;0,3862589
LT05_199034_19930626;LT05;1993;6;26;26/06/1993;176;13;0;5,864023685;0,451078745;0,557017565;0,356368572;0,447197646;0,200648993;0,004727148;0,068754256;0,514406979;0,356368572;0,434149355;0,357453942;0,391932577;0,376819402;0,447197646;0,452351481;0,545680404;0,557017565;0,470860302;0,521361828;0,438423634
LT05_199034_19930712;LT05;1993;7;12;12/07/1993;192;13;0;5,808494955;0,446807304;0,586250365;0,280629128;0,482171535;0,305621237;0,010347923;0,101724742;0,507804155;0,288593382;0,439047933;0,323185831;0,39500463;0,412191957;0,482171535;0,499520004;0,529887378;0,586250365;0,489347309;0,574861348;0,280629128
LT05_199034_19930728;LT05;1993;7;28;28/07/1993;208;13;0;5,866750658;0,451288512;0,588859439;0,29793182;0,44327262;0,290927619;0,010651986;0,103208457;0,563758373;0,320093453;0,44327262;0,308557779;0,392195761;0,29793182;0,438027263;0,497426003;0,560659587;0,588859439;0,473328829;0,573880613;0,408759117
LT05_199034_19930813;LT05;1993;8;13;13/08/1993;224;13;0;6,126044273;0,471234175;0,601051569;0,34800148;0,478143007;0,253050089;0,008015171;0,089527487;0,537014127;0,377425939;0,449175835;0,34800148;0,362016797;0,358097285;0,478143007;0,495595425;0,559797168;0,601051569;0,507457256;0,596761763;0,455506623
LT05_199034_19930829;LT05;1993;8;29;29/08/1993;240;13;0;3,216210529;0,24740081;0,462895542;0,042435423;0,254400671;0,42046012;0,020827009;0,144315656;0,396540403;0,254400671;0,423267335;0,283718288;0,371491879;0,334399283;0,462895542;0,079287849;0,15619716;0,183250099;0,051839463;0,176487133;0,042435423
LT05_199034_19930914;LT05;1993;9;14;14/09/1993;256;13;0;6,192928672;0,476379129;0,610865474;0,35549739;0,447554588;0,255368084;0,007993378;0,089405696;0,577415287;0,506386876;0,439499825;0,363399178;0,370323658;0,35549739;0,424641162;0,423475266;0,569105685;0,610865474;0,540489614;0,564274669;0,447554588
LT05_199034_19930930;LT05;1993;9;30;30/09/1993;272;13;0;5,659586668;0,435352821;0,551003337;0,314143568;0,458491206;0,236859769;0,007208353;0,084902023;0,464759439;0,331781149;0,431845129;0,348667383;0,314143568;0,32296136;0,458491206;0,478318006;0,539405107;0,497802526;0,524778783;0,551003337;0,395629674
LT05_199034_19931016;LT05;1993;10;16;16/10/1993;288;13;0;4,079016536;0,313770503;0,577869833;0,055392772;0,349510252;0,522477061;0,023541043;0,153430906;0,577869833;0,37560302;0,236745;0,357644707;0,085590467;0,325738192;0,349510252;0,397555709;0,46960485;0,42567879;0,300156325;0,121926621;0,055392772
LT05_199034_19931117;LT05;1993;11;17;17/11/1993;320;13;0;5,62757951;0,432890732;0,623270452;0,085744344;0,49333334;0,537526108;0,035197154;0,187609046;0,623270452;0,402893186;0,481809229;0,271452844;0,28607595;0,106954224;0,49333334;0,577680528;0,085744344;0,612883031;0,582894742;0,572649598;0,529938042
LT05_199034_19931203;LT05;1993;12;3;03/12/1993;336;13;0;7,704967141;0,59268978;0,694661438;0,398863643;0,657203674;0,295797795;0,014523994;0,120515536;0,685863853;0,427660197;0,598233998;0,473495066;0,40480274;0,398863643;0,693730712;0,684758365;0,680092037;0,694661438;0,613104522;0,692496896;0,657203674
LT05_199034_19931219;LT05;1993;12;19;19/12/1993;352;13;0;7,226562619;0,555889432;0,696416497;0,320143878;0,554727197;0,376272619;0,017014332;0,130438998;0,686386764;0,412790686;0,485841185;0,508966684;0,320143878;0,369975388;0,638376355;0,672316372;0,676616907;0,696416497;0,529613733;0,674390972;0,554727197
LT05_199034_19940120;LT05;1994;1;20;20/01/1994;19;13;0;3,494971618;0,268843971;0,667150736;0,120181978;0,201241598;0,546968758;0,026812929;0,16374654;0,667150736;0,505084753;0,159507439;0,407117426;0,201241598;0,120181978;0,230583176;0,160430551;0,229681164;0,314232171;0,144536987;0,195537522;0,159686118
LT05_199034_19940205;LT05;1994;2;5;05/02/1994;35;13;0;4,993587956;0,38412215;0,600442708;0,243287221;0,362660944;0,357155487;0,008924752;0,094470906;0,600442708;0,483505666;0,327852517;0,389508456;0,351378947;0,320234746;0,262911528;0,360488802;0,437933207;0,424367994;0,429015219;0,362660944;0,243287221
LT05_199034_19940221;LT05;1994;2;21;21/02/1994;51;13;0;5,702469498;0,4386515;0,712425709;0,194068164;0,44740054;0,518357545;0,018938308;0,137616524;0,712425709;0,615938008;0,449477345;0,452561677;0,433937818;0,336075217;0,194068164;0,40424636;0,378205121;0,44740054;0,546296299;0,473434865;0,258402377
LT05_199034_19940309;LT05;1994;3;9;09/03/1994;67;13;0;7,109253347;0,546865642;0,720559955;0,300089061;0,53410095;0,420470893;0,01531126;0,123738677;0,720559955;0,515044272;0,478809744;0,437902868;0,407832891;0,300089061;0,53410095;0,589503944;0,638997674;0,706449211;0,605477095;0,668444455;0,506041229
LT05_199034_19940325;LT05;1994;3;25;25/03/1994;83;13;0;5,190500781;0,399269291;0,525641024;0,237187132;0,4099828;0,288453892;0,008649069;0,093000369;0,519566834;0,359053254;0,4099828;0,245703667;0,314418972;0,237187132;0,401685387;0,454718173;0,482397705;0,525641024;0,453818172;0,420749277;0,365578383
LT05_199034_19940410;LT05;1994;4;10;10/04/1994;99;13;0;3,707217049;0,285170542;0,458676517;0,041816942;0,336963087;0,416859575;0,020694132;0,143854553;0,043968204;0,041816942;0,385696054;0,15805243;0,248929337;0,16427432;0,336963087;0,415768564;0,260196894;0,458676517;0,408091754;0,401549399;0,383233547
LT05_199034_19940426;LT05;1994;4;26;26/04/1994;115;13;0;6,59485203;0,50729631;0,62782228;0,337172091;0,522309721;0,290650189;0,009405368;0,096981278;0,578512371;0,340574473;0,522309721;0,408258826;0,454689354;0,337172091;0,493227094;0,541800082;0,580291986;0,62782228;0,573706746;0,61908716;0,517399848
LT05_199034_19940512;LT05;1994;5;12;12/05/1994;131;13;0;5,7113747;0,439336515;0,560578644;0,256594718;0,472010612;0,303983927;0,009208011;0,095958384;0,433463991;0,256594718;0,486449867;0,323688984;0,417967409;0,288626283;0,432387322;0,506830096;0,54502368;0,560578644;0,51403743;0,472010612;0,473715663
LT05_199034_19940613;LT05;1994;6;13;13/06/1994;163;13;0;5,764636308;0,443433562;0,57721138;0,281926244;0,450994849;0,295285136;0,00865275;0,093020161;0,496879488;0,331127286;0,425626934;0,324963063;0,388816655;0,281926244;0,450994849;0,464368582;0,525423706;0,57721138;0,487021863;0,576952815;0,433323443
