ID;SENSOR;YEAR;MONTH;DAY;DATE;JULIAN;COUNT;NA;SUM;MEAN;MAX;MIN;MEDIAN;RANGE;VAR_S; SD_M ;15091;10322;10494;12266;10400;8542;6216;6272;5877;10444;10409;11525;11425;11385;12818;11365;11454;14554;12626;11405
LT05_199034_19911027;LT05;1991;10;27;27/10/1991;299;20;0;9,752290248;0,487614512;0,6518929;0,266821355;0,495118037;0,385071545;0,012159155;0,110268559;0,347735196;0,465918213;0,628162801;0,346921444;0,6518929;0,613200307;0,571373582;0,410380632;0,585094571;0,537818611;0,478117257;0,512118816;0,61529547;0,410389602;0,54482758;0,385793269;0,266821355;0,555911839;0,378294587;0,446222216
LT05_199034_19911112;LT05;1991;11;12;12/11/1991;315;20;0;8,562479524;0,428123976;0,645586908;0,240832508;0,43313171;0,4047544;0,010409051;0,102024757;0,281984329;0,372027963;0,542068958;0,30715397;0,522597611;0,645586908;0,423868299;0,345546424;0,496054113;0,43617022;0,447129905;0,312225163;0,57508105;0,430093199;0,498618245;0,387367666;0,240832508;0,411120474;0,438172042;0,448780477
LT05_199034_19911128;LT05;1991;11;28;28/11/1991;331;20;0;3,111379493;0,155568975;0,486522645;0,022456845;0,064052237;0,4640658;0,022322548;0,149407324;0,111713104;0,145848647;0,319136858;0,022456845;0,061946902;0,486522645;0,307283759;0,335391521;0,326651812;0,066157572;0,034536283;0,023845008;0,057056539;0,037627902;0,035777647;0,046664909;0,048222389;0,243423045;0,376071572;0,025044534
LT05_199034_19911230;LT05;1991;12;30;30/12/1991;363;20;0;5,650083017;0,282504151;0,600867689;0,009252406;0,302742705;0,591615283;0,033229771;0,182290349;0,061488673;0,226254821;0,465215325;0,029182527;0,239628479;0,562437057;0,319251657;0,357006967;0,378395438;0,07576669;0,009252406;0,169167802;0,600867689;0,286233753;0,542138338;0,348224968;0,080617495;0,135562927;0,389558226;0,373831779
LT05_199034_19920115;LT05;1992;1;15;15/01/1992;14;20;0;2,021606571;0,101080329;0,288888901;0,000243072;0,052043252;0,288645829;0,009660921;0,098289986;0,063436121;0,143548384;0,261041522;0,056042243;0,288888901;0,048044261;0,212076038;0,238956347;0,251711637;0,149625942;0,000243072;0,009372385;0,029958451;0,041587502;0,034402333;0,026862646;0,016381418;0,112540193;0,027563395;0,00932378
LT05_199034_19920131;LT05;1992;1;31;31/01/1992;30;18;2;2,987488608;0,165971589;0,327378631;0,022417448;0,173831836;0,304961183;0,010918566;0,104491945;;0,024059882;0,101903364;0,225721791;0,214871198;;0,022417448;0,030602425;0,140833333;0,028526461;0,305752575;0,237827718;0,275585294;0,066276088;0,20541586;0,233067036;0,116022103;0,142247811;0,28897959;0,327378631
LT05_199034_19920216;LT05;1992;2;16;16/02/1992;46;20;0;3,833185939;0,191659297;0,392161965;0,050868485;0,177165121;0,34129348;0,009283372;0,096350256;0,062638469;0,050868485;0,097912461;0,178905204;0,083861463;0,303567797;0,103030302;0,147663549;0,145338744;0,112496883;0,256292909;0,240150094;0,392161965;0,24924925;0,347644985;0,228479713;0,175425038;0,140132666;0,28082633;0,236539632
LT05_199034_19920319;LT05;1992;3;19;19/03/1992;78;20;0;3,864869091;0,193243455;0,360892385;0,005177459;0,204201833;0,355714926;0,010729494;0,103583272;0,12390244;0,135789752;0,285102099;0,225582868;0,360892385;0,086511225;0,195317313;0,018213464;0,06255307;0,317073166;0,242660269;0,104054056;0,334783792;0,191401646;0,222527474;0,199807882;0,208595783;0,226494342;0,005177459;0,318428606
LT05_199034_19920404;LT05;1992;4;4;04/04/1992;94;15;5;0,587417236;0,039161149;0,16314058;0;0,016522663;0,16314058;0,002041785;0,045186114;;;;0,016417366;;0,020203533;0,001204734;0,011551671;0,013594562;0;0,043478262;0,114262559;0,015056377;0,016522663;0,04807318;0,051004637;0,058367532;;0,01453958;0,16314058
LT05_199034_19920420;LT05;1992;4;20;20/04/1992;110;20;0;8,293123826;0,414656191;0,518111944;0,249322489;0,419519663;0,268789455;0,00619175;0,078687671;0,249322489;0,318816751;0,44685629;0,308557153;0,46947369;0,518111944;0,391891897;0,303958684;0,456769973;0,462630093;0,410006493;0,51155293;0,506250024;0,417954624;0,517720103;0,421084702;0,382978737;0,387072802;0,343259543;0,468854904
LT05_199034_19920506;LT05;1992;5;6;06/05/1992;126;20;0;4,451594582;0,222579729;0,413089663;0,03509865;0,222457238;0,377991013;0,019217141;0,138625902;0,03509865;0,056776352;0,116636291;0,285221219;0,267580569;0,413089663;0,0464077;0,062862866;0,050346699;0,411541194;0,410495639;0,373523921;0,383047909;0,342090845;0,218978107;0,155750796;0,225936368;0,299286872;0,210150674;0,086772248
LT05_199034_19920522;LT05;1992;5;22;22/05/1992;142;20;0;6,6433471;0,332167355;0,588816464;0,117505386;0,319762171;0,471311078;0,017317744;0,131596901;0,283116877;0,265648842;0,117505386;0,334035277;0,31243974;0,588816464;0,485579759;0,31352523;0,44568333;0,559414208;0,384162486;0,394269586;0,334573865;0,131219089;0,257625878;0,129178703;0,325999111;0,462286472;0,251669079;0,266597718
LT05_199034_19920607;LT05;1992;6;7;07/06/1992;158;20;0;7,661117794;0,38305589;0,629441619;0,083937198;0,36832495;0,545504421;0,017647486;0,132843839;0,324518323;0,361844301;0,426289529;0,323733032;0,432540894;0,629441619;0,083937198;0,35640949;0,22169362;0,605452299;0,374805599;0,298234344;0,343396217;0,211693153;0,454104602;0,461218119;0,40197286;0,595185995;0,342525393;0,412121207
LT05_199034_19920623;LT05;1992;6;23;23/06/1992;174;20;0;7,22620915;0,361310458;0,604683697;0,086133987;0,367273405;0,51854971;0,014297418;0,11957181;0,318649054;0,291070223;0,393286884;0,291025639;0,416120589;0,604683697;0,213878825;0,279263467;0,310329765;0,582220078;0,369235724;0,483167827;0,428571433;0,372549027;0,447218031;0,086133987;0,394780308;0,252772927;0,325940579;0,365311086
LT05_199034_19920709;LT05;1992;7;9;09/07/1992;190;19;1;5,547272465;0,291961709;0,528486311;0,055154704;0,325655282;0,473331607;0,020865246;0,144448072;0,055154704;0,117941864;0,139906868;0,262493134;0,34930715;0,363380283;0,325655282;0,319930494;0,239215687;0,479101121;0,353255749;0,528486311;0,072741494;;0,463656038;0,300106049;0,369968057;0,055945251;0,330453575;0,420573354
LT05_199034_19920725;LT05;1992;7;25;25/07/1992;206;20;0;8,993935437;0,449696772;0,599557996;0,30391854;0,451399282;0,295639456;0,005939428;0,077067686;0,350531101;0,425078601;0,471816272;0,30391854;0,440527171;0,599557996;0,52237004;0,418367356;0,468428791;0,53223139;0,351572335;0,458829373;0,480290115;0,487969726;0,498790175;0,44396919;0,377005339;0,578417659;0,36328429;0,420979977
LT05_199034_19920810;LT05;1992;8;10;10/08/1992;222;20;0;9,332054405;0,46660272;0,636051476;0,296594441;0,474007309;0,339457035;0,00795264;0,089177578;0,364677995;0,407734811;0,52752459;0,296594441;0,447632223;0,636051476;0,528283775;0,399323702;0,495693028;0,520020127;0,422034502;0,567740321;0,509166956;0,476295471;0,54649502;0,471719146;0,3438963;0,584870875;0,353377253;0,432922393
LT05_199034_19920911;LT05;1992;9;11;11/09/1992;254;20;0;8,424143045;0,421207152;0,590403497;0,265565425;0,416971058;0,324838072;0,00729148;0,085390165;0,297054023;0,377462566;0,513594031;0,265565425;0,469915092;0,590403497;0,481252164;0,352269232;0,417546719;0,479612797;0,362843722;0,460230112;0,505469024;0,416395396;0,522864223;0,376473963;0,317570329;0,48636499;0,357987046;0,373268694
LT05_199034_19920927;LT05;1992;9;27;27/09/1992;270;20;0;9,109271854;0,455463593;0,586628795;0,271829695;0,481735796;0,3147991;0,007774328;0,088172148;0,343159825;0,413703382;0,524901211;0,271829695;0,497024983;0,586628795;0,491132319;0,360323876;0,510150015;0,50974232;0,428042918;0,473494589;0,579053402;0,489977002;0,534031391;0,422654539;0,320579112;0,555833578;0,404517442;0,39249146
LT05_199034_19921013;LT05;1992;10;13;13/10/1992;286;20;0;8,981724469;0,449086223;0,581632674;0,272212803;0,459296495;0,309419871;0,008158624;0,090325099;0,341732293;0,400763363;0,511520743;0,325390309;0,524475515;0,562455893;0,477584302;0,379943043;0,471663624;0,543508291;0,387205392;0,49253732;0,581632674;0,446929365;0,538519621;0,359843552;0,272212803;0,563445091;0,399176955;0,40118432
LT05_199034_19921029;LT05;1992;10;29;29/10/1992;302;20;0;7,960773182;0,398038659;0,574789941;0,183295622;0,394087985;0,391494319;0,014409634;0,120040136;0,308773637;0,356210738;0,472742766;0,199135244;0,503753781;0,574789941;0,490992725;0,379552722;0,526724517;0,406395733;0,183295622;0,347649008;0,554058611;0,373068422;0,511308849;0,381780237;0,196829587;0,493270516;0,279326379;0,421114147
LT05_199034_19921114;LT05;1992;11;14;14/11/1992;318;20;0;7,702213249;0,385110662;0,612565458;0,038465463;0,410948649;0,574099995;0,027899262;0,167030722;0,339185953;0,373819172;0,427188069;0,07264889;0,557867348;0,576105952;0,417061597;0,404835701;0,476558477;0,354138404;0,038465463;0,270270258;0,604330719;0,298019797;0,612565458;0,418488681;0,095558546;0,387434542;0,443097025;0,534573197
LT05_199034_19921130;LT05;1992;11;30;30/11/1992;334;20;0;8,501947112;0,425097356;0,645491779;0,079754598;0,412808314;0,565737181;0,019824651;0,140800038;0,182439029;0,414565831;0,589364827;0,308855295;0,593487918;0,564489126;0,370928526;0,411050797;0,529885828;0,375722557;0,434146345;0,304347813;0,645491779;0,395133257;0,57980454;0,396710783;0,079754598;0,392431319;0,476256341;0,457080603
LT05_199034_19921216;LT05;1992;12;16;16/12/1992;350;20;0;2,919519054;0,145975953;0,427544922;0,022854107;0,094679322;0,404690815;0,014920609;0,122149945;0,070447236;0,244908616;0,220657274;0,035147559;0,427544922;0,29368031;0,041817795;0,25614664;0,036045875;0,265372157;0,055043049;0,08874622;0,046332847;0,100612424;0,022854107;0,129661024;0,066266865;0,030645162;0,348597586;0,138991386
LT05_199034_19930101;LT05;1993;1;1;01/01/1993;0;20;0;7,832986034;0,391649302;0,63522011;0,119047619;0,406906322;0,516172491;0,021956676;0,148177851;0,119047619;0,205052003;0,565941691;0,362303108;0,605354488;0,541000545;0,29876253;0,415784687;0,40754959;0,311681509;0,432182789;0,244736835;0,63522011;0,355157495;0,545774639;0,406263053;0,148063779;0,284946233;0,453941107;0,494222224
LT05_199034_19930117;LT05;1993;1;17;17/01/1993;16;20;0;6,36008594;0,318004297;0,602618635;0,030685358;0,327966512;0,571933277;0,037054453;0,192495333;0,213316888;0,340259731;0,527410209;0,111433908;0,546287835;0,562910676;0,315673292;0,394638389;0,477160931;0,28709057;0,084270775;0,035848685;0,602618635;0,185679615;0,506503165;0,367970645;0,030685358;0,252676666;0,47926712;0,038382847
LT05_199034_19930218;LT05;1993;2;18;18/02/1993;48;20;0;6,120400063;0,306020003;0,526006341;0,009778112;0,323021382;0,516228229;0,025374541;0,159293882;0,009778112;0,076133445;0,313590258;0,298145503;0,354716092;0,465584785;0,036671925;0,046904866;0,286066234;0,184384391;0,443814933;0,40531373;0,435861409;0,314516127;0,472839952;0,372713417;0,266553491;0,331526637;0,479278415;0,526006341
LT05_199034_19930306;LT05;1993;3;6;06/03/1993;64;19;1;0,499567845;0,026293044;0,117983058;0,004370282;0,011409698;0,113612776;0,001000377;0,031628744;0,014749262;0,010164972;0,022176644;0,00777419;0,117983058;0,004484305;0,025439672;0,007624234;0,028965518;0,055134568;0,011767156;0,065372542;0,006827258;;0,00491366;0,004370282;0,007433252;0,08346761;0,009509964;0,011409698
LT05_199034_19930407;LT05;1993;4;7;07/04/1993;96;20;0;8,872647612;0,443632381;0,570438802;0,268986166;0,429074258;0,301452636;0,007544731;0,086860411;0,287200361;0,383497208;0,523009479;0,268986166;0,527432323;0,548462689;0,374064833;0,335149854;0,522700787;0,424041301;0,454615384;0,545972347;0,570438802;0,420746326;0,530854762;0,410777658;0,422222227;0,431272715;0,4268758;0,46432659
LT05_199034_19930423;LT05;1993;4;23;23/04/1993;112;20;0;9,163024724;0,458151236;0,569892466;0,284593433;0,466798902;0,285299033;0,006931761;0,083257195;0,297487885;0,375661373;0,526178956;0,284593433;0,507790387;0,518168807;0,430019498;0,331729114;0,494216204;0,472222209;0,462709874;0,564217865;0,569892466;0,452816397;0,559626162;0,459243298;0,458921164;0,470887929;0,409948528;0,516693175
LT05_199034_19930509;LT05;1993;5;9;09/05/1993;128;12;8;0,4120039;0,034333658;0,122111343;0;0,032317757;0,122111343;0,001264177;0,035555265;;;;0;;0,122111343;;;0;0;0;0,069425762;0,029303202;0,029698515;0,046028353;0,039778497;0,04072123;;;0,034936998
LT05_199034_19930525;LT05;1993;5;25;25/05/1993;144;20;0;6,355202078;0,317760104;0,534992576;0,030433035;0,370652289;0,504559541;0,02539209;0,159348955;0,264516115;0,108278431;0,374616802;0,280000001;0,420946926;0,534992576;0,223514616;0,030433035;0,170448542;0,470511138;0,329780936;0,522100091;0,410109431;0,414646715;0,428953707;0,070975788;0,374924302;0,497413546;0,061351605;0,366687775
LT05_199034_19930610;LT05;1993;6;10;10/06/1993;160;20;0;9,021448583;0,451072429;0,693709731;0,069688708;0,443123073;0,624021023;0,020684202;0,143820033;0,390447319;0,417853415;0,069688708;0,362922698;0,308573186;0,693709731;0,523882926;0,429942429;0,490101397;0,588390529;0,398269773;0,622969091;0,54851377;0,365582556;0,538669348;0,284968078;0,474160194;0,656339347;0,400160372;0,456303716
LT05_199034_19930626;LT05;1993;6;26;26/06/1993;176;20;0;9,432850212;0,471642511;0,648874044;0,321336746;0,478687689;0,327537298;0,007700987;0,087755269;0,350533187;0,394483656;0,479220778;0,321336746;0,4781546;0,648874044;0,546817541;0,413325638;0,507447839;0,552224159;0,386777401;0,518859625;0,507480562;0,541108012;0,519848764;0,445907563;0,39636147;0,613499999;0,376614064;0,433974564
LT05_199034_19930712;LT05;1993;7;12;12/07/1993;192;20;0;9,360203832;0,468010192;0,683753967;0,294896036;0,50333944;0,388857931;0,011631233;0,107848194;0,37931034;0,388539493;0,526441514;0,3147223;0,485895395;0,683753967;0,558091879;0,294896036;0,528842568;0,580014467;0,373604715;0,520783484;0,522028506;0,554237723;0,55247122;0,463938624;0,355679691;0,568908513;0,335066855;0,372976542
LT05_199034_19930728;LT05;1993;7;28;28/07/1993;208;20;0;9,325560897;0,466278045;0,662709773;0,294933647;0,480800912;0,367776126;0,009169821;0,095759182;0,350668639;0,390331894;0,496513247;0,294933647;0,495956868;0,662709773;0,505330503;0,37274909;0,464872956;0,553571403;0,42751205;0,531116784;0,561335921;0,511860847;0,562146902;0,465644956;0,341192335;0,568690121;0,353858143;0,414564818
LT05_199034_19930813;LT05;1993;8;13;13/08/1993;224;20;0;8,994380294;0,449719015;0,617413163;0,319922119;0,447772965;0,297491044;0,008967737;0,094698138;0,366103023;0,392843693;0,548117161;0,319922119;0,465092033;0,617413163;0,55430007;0,391896069;0,51800555;0,524029791;0,331972778;0,447393358;0,550133705;0,448152572;0,581056476;0,386767089;0,33729881;0,510664225;0,347344279;0,35587433
LT05_199034_19930829;LT05;1993;8;29;29/08/1993;240;20;0;4,159570408;0,20797852;0,514382899;0;0,166424737;0,514382899;0,027796054;0,166721485;0;0,035159707;0,465599209;0,301547974;0,310188681;0,051269855;0,08725702;0,110671937;0,098043129;0,140287772;0,333109021;0,020492105;0,192561701;0,288343549;0,514382899;0,466634065;0,064924113;0,035972316;0,250779271;0,392346084
LT05_199034_19930914;LT05;1993;9;14;14/09/1993;256;20;0;9,315944823;0,465797241;0,615747154;0,31571722;0,469523445;0,300029934;0,007393444;0,085985139;0,379446626;0,436966836;0,523419738;0,31571722;0,532916844;0,591397822;0,487146527;0,355407059;0,477866054;0,509790659;0,41721344;0,461180836;0,559116781;0,439205945;0,581964076;0,41170156;0,36812675;0,615747154;0,362962961;0,488649935
LT05_199034_19930930;LT05;1993;9;30;30/09/1993;272;20;0;8,528906405;0,42644532;0,558591247;0,305631876;0,417417467;0,252959371;0,006235163;0,078963049;0,346355408;0,346685737;0,504460692;0,305631876;0,51263386;0,558591247;0,459139109;0,321764708;0,422347724;0,501573324;0,364233285;0,467419177;0,519458532;0,412487209;0,498935401;0,384403408;0,333650202;0,512633324;0,365436882;0,3910653
LT05_199034_19931016;LT05;1993;10;16;16/10/1993;288;20;0;5,610395588;0,280519779;0,555050611;0,020950263;0,322314218;0,534100348;0,02813192;0,167725728;0,150031388;0,071999997;0,213141903;0,020950263;0,283130556;0,555050611;0,328678548;0,349874556;0,315949887;0,145843387;0,025338467;0,433553249;0,477079809;0,382897019;0,496684551;0,359130651;0,137021273;0,04481893;0,4009417;0,418278843
LT05_199034_19931117;LT05;1993;11;17;17/11/1993;320;20;0;7,718688941;0,385934447;0,630707502;0,071289442;0,377181605;0,55941806;0,023036257;0,151776998;0,327559054;0,441616774;0,627441168;0,358277798;0,630707502;0,071289442;0,35826087;0,44492802;0,517654896;0,378058404;0,449470639;0,256723702;0,616318285;0,287390023;0,376304805;0,422008157;0,178280547;0,361358136;0,148490667;0,466550052
LT05_199034_19931203;LT05;1993;12;3;03/12/1993;336;20;0;9,699486869;0,484974343;0,717526972;0,156302527;0,487692476;0,561224445;0,024980835;0,158053267;0,156302527;0,465388715;0,717526972;0,345543355;0,679575622;0,584176064;0,465495616;0,488405794;0,541916192;0,371069193;0,525679767;0,297391295;0,690351546;0,466905177;0,672146559;0,486979157;0,168115944;0,465830714;0,51454258;0,59614408
LT05_199034_19931219;LT05;1993;12;19;19/12/1993;352;20;0;9,402781041;0,470139052;0,72379601;0,148148149;0,465332941;0,575647861;0,030265553;0,173969978;0,148148149;0,365517229;0,688282132;0,362691134;0,718043149;0,604572594;0,349228621;0,456981659;0,594515204;0,38632378;0,486000001;0,160427809;0,72379601;0,38839519;0,656039536;0,473684222;0,319926888;0,313541681;0,595005453;0,6116606
LT05_199034_19940120;LT05;1994;1;20;20/01/1994;19;19;1;3,496998847;0,184052571;0,543006063;0,046252929;0,151279062;0,496753134;0,020230278;0,142233183;;0,046252929;0,193970218;0,060795531;0,214020178;0,184239551;0,120201387;0,135642558;0,180035651;0,078626446;0,235925525;0,051710829;0,331625313;0,078868344;0,258465499;0,151279062;0,070776254;0,067041524;0,494515985;0,543006063
LT05_199034_19940205;LT05;1994;2;5;05/02/1994;35;20;0;6,249028876;0,312451444;0,543118238;0,135249048;0,28707926;0,40786919;0,018799273;0,13711044;0,170943022;0,16294919;0,365176469;0,190127581;0,458563536;0,482989699;0,194437012;0,177379012;0,337247223;0,135249048;0,184597194;0,330508471;0,543118238;0,243650049;0,51452601;0,361207157;0,240585774;0,214855954;0,471099734;0,469818503
LT05_199034_19940221;LT05;1994;2;21;21/02/1994;51;20;0;8,072193459;0,403609673;0,683875501;0,125125125;0,416663185;0,558750376;0,027087047;0,164581429;0,196875006;0,232453316;0,431652725;0,388861984;0,488932461;0,528102398;0,15871191;0,125125125;0,282345831;0,169510186;0,530994713;0,435676396;0,683875501;0,384519339;0,648263574;0,401673645;0,459227473;0,399209499;0,533153653;0,593028724
LT05_199034_19940309;LT05;1994;3;9;09/03/1994;67;20;0;9,631399482;0,481569974;0,679078698;0,320282757;0,451348469;0,358795941;0,01102939;0,105020901;0,320282757;0,420713872;0,540007472;0,365392864;0,676470578;0,504738629;0,375204802;0,385199249;0,522167504;0,368240356;0,494456768;0,561151087;0,679078698;0,453811198;0,64467442;0,448885739;0,44884038;0,406689286;0,447201937;0,568191886
LT05_199034_19940325;LT05;1994;3;25;25/03/1994;83;20;0;7,281684084;0,364084204;0,505175292;0,193576396;0,344066605;0,311598896;0,007692537;0,087707111;0,283665329;0,322660089;0,469862521;0,288705796;0,451203197;0,464184999;0,333333343;0,318696886;0,39805001;0,310486645;0,193576396;0,461517543;0,505175292;0,363864034;0,485134661;0,354799867;0,33194676;0,302666664;0,235211655;0,406942397
LT05_199034_19940410;LT05;1994;4;10;10/04/1994;99;20;0;5,96716071;0,298358036;0,458800256;0,018465908;0,331528008;0,440334348;0,015230934;0,123413672;0,275425255;0,30932045;0,458800256;0,254031181;0,409412503;0,018465908;0,353876084;0,291343123;0,375967681;0,349618316;0,290533185;0,020933978;0,41344437;0,34112832;0,379557997;0,321927696;0,290474594;0,383633196;0,076832846;0,352433771
LT05_199034_19940426;LT05;1994;4;26;26/04/1994;115;20;0;10,08206225;0,504103112;0,647540987;0,349976003;0,510645613;0,297564984;0,00833245;0,091282257;0,349976003;0,451990634;0,565183163;0,367952526;0,568436801;0,605488837;0,480080485;0,350257546;0,555351377;0,523938894;0,461538464;0,647540987;0,604029179;0,555214703;0,614349782;0,470341533;0,471039176;0,561239183;0,38076064;0,497352332
LT05_199034_19940512;LT05;1994;5;12;12/05/1994;131;20;0;9,173892913;0,458694646;0,614498615;0,257322162;0,495933071;0,357176453;0,011225587;0,105950871;0,297829032;0,334435999;0,540385962;0,257322162;0,484272599;0,614498615;0,516129017;0,385170609;0,506252527;0,522741079;0,404114634;0,541696548;0,562777996;0,561503768;0,562022567;0,485613614;0,356307298;0,542428195;0,366504848;0,331885844
LT05_199034_19940613;LT05;1994;6;13;13/06/1994;163;20;0;9,307998985;0,465399949;0,60839504;0,30669871;0,487371788;0,30169633;0,007695935;0,087726476;0,362671912;0,410033941;0,493225932;0,30669871;0,491325706;0,60839504;0,505537689;0,386264652;0,483417869;0,527222991;0,39296189;0,5;0,547768593;0,536661446;0,560341656;0,446247458;0,364290863;0,606370866;0,343827665;0,434734106
LT05_199034_19940629;LT05;1994;6;29;29/06/1994;179;20;0;7,926474003;0,3963237;0,50748378;0,276292324;0,418419227;0,231191456;0,006019968;0,077588454;0,318464339;0,343904167;0,45912385;0,276292324;0,429749459;0,484515488;0,428758591;0,332476705;0,456938684;0,409375012;0,280153155;0,421329498;0,472304165;0,480581254;0,479452044;0,415508956;0,312416553;0,50748378;0,295245409;0,32240057
LT05_199034_19940715;LT05;1994;7;15;15/07/1994;195;20;0;5,862038807;0,29310194;0,441234231;0,057624891;0,328758895;0,38360934;0,013850405;0,117687745;0,244718879;0,250722557;0,395335287;0,216246501;0,364424527;0,348722994;0,389985681;0,198273793;0,308454812;0,348434716;0,239203677;0,309083074;0,441234231;0,387796283;0,399502337;0,363060117;0,067708336;0,431240261;0,057624891;0,100265853
LT05_199034_19940731;LT05;1994;7;31;31/07/1994;211;20;0;8,307599545;0,415379977;0,539041877;0,264223397;0,41200547;0,27481848;0,007159813;0,08461568;0,351922274;0,370749682;0,539041877;0,305537462;0,471120387;0,501703143;0,407944739;0,318587005;0,445503533;0,511737108;0,357979506;0,423195988;0,529488027;0,403695405;0,493754596;0,4160662;0,264223397;0,526678145;0,307345092;0,361325979
LT05_199034_19940816;LT05;1994;8;16;16/08/1994;227;20;0;7,883408427;0,394170421;0,520186841;0,274868309;0,3953432;0,245318532;0,006036806;0,077696883;0,32149902;0,355465591;0,502046883;0,274868309;0,450233787;0,466867477;0,394206077;0,327508092;0,450394362;0,36408031;0,336143315;0,410290837;0,520186841;0,466701895;0,489118814;0,396480322;0,280575544;0,452593923;0,284451008;0,33969602
LT05_199034_19940901;LT05;1994;9;1;01/09/1994;243;20;0;8,734062254;0,436703113;0,555713773;0,30919221;0,411433175;0,246521563;0,007722695;0,087878864;0,357990861;0,410730809;0,549485326;0,30919221;0,538936019;0,49756971;0,403276145;0,313382655;0,534361839;0,454656124;0,399046093;0,379661024;0,555713773;0,503307283;0,525488675;0,380662978;0,318280518;0,548721254;0,341463417;0,412135541
LT05_199034_19940917;LT05;1994;9;17;17/09/1994;259;20;0;6,736949905;0,336847495;0,531103909;0,074353874;0,383482516;0,456750035;0,024426759;0,156290624;0,074353874;0,421729475;0,49391368;0,288112819;0,33496812;0,444193393;0,405614048;0,350689113;0,481611222;0,469513774;0,391634971;0,10895548;0,49712643;0,165154263;0,531103909;0,088596985;0,218668401;0,495315433;0,100364454;0,375330061
LT05_199034_19941003;LT05;1994;10;3;03/10/1994;275;20;0;7,141070053;0,357053503;0,627070844;0,017825879;0,385010153;0,609244965;0,035244952;0,187736391;0,048623852;0,508483291;0,577568591;0,294832826;0,478533089;0,033756096;0,390821606;0,327319592;0,029251363;0,454545468;0,3791987;0,445326805;0,627070844;0,362091511;0,558962286;0,377633721;0,323978037;0,49728629;0,017825879;0,407960206
LT05_199034_19941019;LT05;1994;10;19;19/10/1994;291;20;0;1,053297838;0,052664892;0,09431345;0,025541231;0,047530139;0,068772219;0,00032341;0,017983616;0,048536494;0,046523783;0,045400709;0,030206079;0,025541231;0,09431345;0,058317658;0,05930391;0,043644715;0,026017934;0,041644812;0,043787464;0,076492302;0,077427983;0,053708442;0,045497406;0,067660548;0,042508941;0,073474839;0,053289138
LT05_199034_19941120;LT05;1994;11;20;20/11/1994;323;20;0;9,353413672;0,467670684;0,707525194;0,093827158;0,462697238;0,613698036;0,02103993;0,145051475;0,441574425;0,374301672;0,644889355;0,407807797;0,699673533;0,543052018;0,335904032;0,408567786;0,495672256;0,493345559;0,517203093;0,370348483;0,707525194;0,356955379;0,65934068;0,483820051;0,093827158;0,36403656;0,523327708;0,432240933
LT05_199034_19941206;LT05;1994;12;6;06/12/1994;339;20;0;10,15123031;0,507561515;0,764929652;0,179797977;0,50308916;0,585131675;0,021874965;0,147901876;0,179797977;0,527906954;0,666031718;0,447440833;0,700291574;0,639236748;0,41872561;0,463590473;0,618274093;0,502453387;0,503724933;0,311136633;0,764929652;0,474566132;0,704066634;0,489536315;0,297805637;0,393617034;0,530133903;0,517964065
LT05_199034_19941222;LT05;1994;12;22;22/12/1994;355;19;1;9,03178157;0,475356925;0,751094878;0,194936708;0,503008425;0,55615817;0,023435534;0,153086686;0,194936708;0,304761916;0,622641504;0,503008425;0,74440521;0,555630267;0,376565963;0,462068975;0,528384268;0,413043469;0,493092448;0,265193373;0,751094878;0,305227667;0,604146123;0,505872846;;0,328287601;0,531815529;0,5416044
LT05_199034_19950107;LT05;1995;1;7;07/01/1995;6;20;0;7,966167052;0,398308353;0,745112777;0,032697547;0,417891279;0,71241523;0,03495757;0,186969437;0,032697547;0,197740108;0,604481816;0,414481908;0,625876009;0,577216685;0,116525427;0,399677932;0,168136999;0,42130065;0,492586493;0,34872219;0,745112777;0,3115578;0,609970689;0,43634969;0,267241389;0,262827218;0,451007634;0,482656091
LT05_199034_19950123;LT05;1995;1;23;23/01/1995;22;20;0;9,128061251;0,456403063;0,715381682;0,144715443;0,442372606;0,570666239;0,025890407;0,160904962;0,144715443;0,364848495;0,657929242;0,388888896;0,673047066;0,541574478;0,376432091;0,42223838;0,594622552;0,407485515;0,462506831;0,363881409;0,715381682;0,3063007;0,69479537;0,480592787;0,212527961;0,273552775;0,538762212;0,507977366
LT05_199034_19950208;LT05;1995;2;8;08/02/1995;38;20;0;9,112251819;0,455612591;0,644776106;0,244613439;0,450424955;0,400162667;0,012872922;0,113458898;0,389010996;0,463837981;0,641774893;0,346153855;0,594581962;0,49321267;0,397506922;0,404388726;0,555189431;0,400369018;0,463782698;0,286701202;0,644776106;0,359807462;0,608901501;0,437067211;0,244613439;0,371647507;0,502696216;0,506232023
LT05_199034_19950224;LT05;1995;2;24;24/02/1995;54;20;0;9,990298212;0,499514911;0,706776202;0,328843981;0,47149314;0,377932221;0,011999031;0,10954009;0,586073518;0,540492952;0,636456728;0,373037845;0,669820249;0,449115038;0,408239692;0,449867576;0,577627778;0,355113626;0,437990576;0,476534307;0,706776202;0,466451973;0,664129376;0,422347158;0,328843981;0,435582817;0,495423347;0,510373473
